Chapter,Verse,Word,MS_Bmg,MS_B,Categories,Subcategories,Subcategories,,,,,,,,,,,Line
,,14,,אי֟ש,Lexical,,,,,,,,,,,,,5
,,15,,תוכחות,,,,,,,,,,,,,,5
,,16,,בשא̊̊[ו]ל̇,,,,,,,,,,,,,,5
,,17,,חיים,,,,,,,,,,,,,,5
,5,1,,,,,,,,,,,,,,,,5
,,2,כי ,נין֟,Lexical,,,,,,,,,,,,,5
,,3,נמאס,נמאס,Same,,,,,,,,,,,,,6
,,,,נין֟,Lexical,,,,,,,,,,,,,6
,,,,נמאס,Same,,,,,,,,,,,,,7
,,4,,דבר֟,Lexical,,,,,,,,,,,,,7
,,5,,ערים,Same,,,,,,,,,,,,,7
,,6,,רעים,Lexical,Synonym,,,,,,,,,,,,7
,,7,,ונכד,,,,,,,,,,,,,,7
,,8,,אויל,,,,,,,,,,,,,,7
,,9,,ב̊̊מ̇ג̇ו̇[ר,,,,,,,,,,,,,,7
,,10,,רש]ע,,,,,,,,,,,,,,7
,6,1,מבין,מבן֟,Morphological,Grammatical,,,,,,,,,,,,7
,,2,ערל,עול,Lexical,,,,,,,,,,,,,7
,,3,,,,,,,,,,,,,,,,8
,,4,,ממשלת,,,,,,,,,,,,,,8
,,5,,רע,,,,,,,,,,,,,,8
,,6,,ע̊̊ם̊̊̊̊,,,,,,,,,,,,,,8
,,7,,זרע̇[ו,,,,,,,,,,,,,,8
,,8,,ת]מ̊̊י̊̊ד̊̊,,,,,,,,,,,,,,8
,,9,,[ חרפ]ה̇,,,,,,,,,,,,,,8
,7,1,,אב,,,,,,,,,,,,,,8
,,2,,רשע,,,,,,,,,,,,,,8
,,3,,יקוב̇,,,,,,,,,,,,,,8
,,4,,י̊̊לד,,,,,,,,,,,,,,8
,,5,,כ̇י̊̊,,,,,,,,,,,,,,8
,,6,,ב̊̊ג̊̊ללו̊̊,,,,,,,,,,,,,,8
,,7,,,,,,,,,,,,,,,,8
,,8,,[ ]ן̊̊,,,,,,,,,,,,,,8
,8,1,,א̊̊ו̊̊י̊̊,,,,,,,,,,,,,,8
,,2,,לכ̊̊ם̊̊,,,,,,,,,,,,,,8
,,3,,]◦,,,,,,,,,,,,,,8
,,4,,◦ [,,,,,,,,,,,,,,8
,,5,,,,,,,,,,,,,,,,9
,,6,,],,,,,,,,,,,,,,9
,,7,,ע]ל̊̊יון,,,,,,,,,,,,,,9
,,8,,,,,,,,,,,,,,,,9
,,9,,,,,,,,,,,,,,,,9
,9,1,,אם,,,,,,,,,,,,,,9
,,2,,ת̇פ̊̊ר̊̊ח̊̊ו̇,Lexical,Synonym,,,,,,,,,,,,9
,,3,,[ע]ל̇,,,,,,,,,,,,,,9
,,4,,ידי,,,,,,,,,,,,,,9
,,5,,אסון,,,,,,,,,,,,,,9
,,6,,א̊̊ם̊̊,,,,,,,,,,,,,,9
,,7,מולידו,ת̊̊ולידו,,,,,,,,,,,,,,10
,,8,אסון,>,,,,,,,,,,,,,,10
,,9,יד,>,,,,,,,,,,,,,,10
,,10,על,>,,,,,,,,,,,,,,10
,,11,תפרו,>,,,,,,,,,,,,,,10
,,12,אם,>,,,,,,,,,,,,,,10
,,13,ואם,>,,,,,,,,,,,,,,10
,,14,מולידו,>,,,,,,,,,,,,,,10
,,15,לאהחה,>,,,,,,,,,,,,,,10
,,16,,לאנחה,,,,,,,,,,,,,,10
,,17,,א̇ם,,,,,,,,,,,,,,11
,,18,,תכשלו,,,,,,,,,,,,,,11
,,19,,לשמחת,,,,,,,,,,,,,,11
,,20,,עולם,,,,,,,,,,,,,,11
,,21,,אם,,,,,,,,,,,,,,11
,,22,,תמותו,,,,,,,,,,,,,,11
,,23,לקללתה,לק̊̊ללה,Morphological,,,,,,,,,,,,,11
,10,1,כל,כל,Same,,,,,,,,,,,,,11
,,2,מאונם,מא֟פס,Lexical,,,,,,,,,,,,,11
,,3,א',אל,Same,,,,,,,,,,,,,11
,,4,אונם,אפ֟ס,Lexical,,,,,,,,,,,,,12
,,,,כל,Same,,,,,,,,,,,,,12
,,,,מא֟פס,Lexical,,,,,,,,,,,,,12
,,,,אל,Same,,,,,,,,,,,,,12
,,,,אפ֟ס,Lexical,,,,,,,,,,,,,12
,,5,,ישוב,,,,,,,,,,,,,,12
,,6,בן,כ֟ן,Lexical,Letter interchange,,,,,,,,,,,,13
,,7,,חנף,,,,,,,,,,,,,,13
,,8,,מתהו,,,,,,,,,,,,,,13
,,9,,אל,,,,,,,,,,,,,,13
,,10,,תהו,,,,,,,,,,,,,,13
,11,1,,הבל,,,,,,,,,,,,,,13
,,2,,אדם,,,,,,,,,,,,,,13
,,3,,בגויתו,,,,,,,,,,,,,,13
,,4,,אך,,,,,,,,,,,,,,13
,,5,,שם,,,,,,,,,,,,,,13
,,6,,חסד,,,,,,,,,,,,,,14
,,7,,לא,,,,,,,,,,,,,,14
,,8,,יכרת,,,,,,,,,,,,,,14
,12,1,,פחד,,,,,,,,,,,,,,14
,,2,,על,,,,,,,,,,,,,,14
,,3,,שם,,,,,,,,,,,,,,14
,,4,,כי,,,,,,,,,,,,,,14
,,5,,הוא,,,,,,,,,,,,,,14
,,6,,ילוך,,,,,,,,,,,,,,14
,,7,,מאלפי,,,,,,,,,,,,,,14
,,8,סומות,אוצ֟רות,Lexical,Synonym,,,,,,,,,,,,14
,,9,חמדה,חכ֟מה,Lexical,,,,,,,,,,,,,14
,13,1,טוב,טו֟בת,Morphological,,,,,,,,,,,,,15
,,2,חי,חי,Same,,,,,,,,,,,,,15
,,3,מספר,ימי,Inversion,,,,,,,,,,,,,15
,,4,ימים,מספר,Inversion,,,,,,,,,,,,,15
,,5,וטוב,וטו֟בת,Morphological,,,,,,,,,,,,,15
,,6,,שם,,,,,,,,,,,,,,15
,,7,,ימי,,,,,,,,,,,,,,15
,,8,,אין,,,,,,,,,,,,,,15
,,9,,מספר,,,,,,,,,,,,,,15
,14a/16a,1,,מוסר,,,,,,,,,,,,,,15
,,2,,בשת,,,,,,,,,,,,,,15
,,3,,שמעו,,,,,,,,,,,,,,15
,,4,,בנים,,,,,,,,,,,,,,16
,,5,,והכלמו,,,,,,,,,,,,,,16
,,6,,על,,,,,,,,,,,,,,16
,,7,משפטו,משפט֟י,Morphological,Suffix Pron.,,,,,,,,,,,,16
,17,1,,בוש,,,,,,,,,,,,,,16
,,2,,מאב,,,,,,,,,,,,,,16
,,3,,ואם,,,,,,,,,,,,,,16
,,4,על,אל,Lexical,Phonetic_affinity,,,,,,,,,,,,16
,,5,פחז,זנות,Lexical,Synonym,,,,,,,,,,,,16
,,6,,מנשיא,,,,,,,,,,,,,,16
,,7,,יושב֟,,,,,,,,,,,,,,16
,,8,,אל,,,,,,,,,,,,,,16
,,9,,כחש,,,,,,,,,,,,,,16
,18,1,,מאדון,,,,,,,,,,,,,,17
,,2,,וגברת,,,,,,,,,,,,,,17
,,3,,על,,,,,,,,,,,,,,17
,,4,,שקר,,,,,,,,,,,,,,17
,,5,,מעדה,,,,,,,,,,,,,,17
,,6,,ועם,,,,,,,,,,,,,,17
,,7,,על,,,,,,,,,,,,,,17
,,8,,פשע,,,,,,,,,,,,,,17
,18c/19a,1,משותף,מ̊̊ח̊̊ב֟֟̇ר̇,Lexical,,,,,,,,,,,,,17
,,2,,ורע,,,,,,,,,,,,,,17
,,3,,על,,,,,,,,,,,,,,17
,,4,,מעל,,,,,,,,,,,,,,17
,,5,,וממקום,Morphological,Coordination,,,,,,,,,,,,17
,,6,ונגיר,תגור֟,Lexical,,,,,,,,,,,,,18
,,7,על,על,Same,,,,,,,,,,,,,18
,,8,יד,ז֟ר,Lexical,,,,,,,,,,,,,18
,19bc,1,,מ̊̊[ה]פ̊̊ר̊̊,,,,,,,,,,,,,,18
,,2,,א̊̊לה,,,,,,,,,,,,,,18
,,3,,וברית,,,,,,,,,,,,,,18
,,4,,ממטה,,,,,,,,,,,,,,18
,,5,,אציל,,,,,,,,,,,,,,18
,,6,,אל,,,,,,,,,,,,,,18
,,7,,לחם,,,,,,,,,,,,,,18
,19d/21a,1,,מ̊̊מ̊̊[נ]ע̊̊,,,,,,,,,,,,,,18
,,2,,מ̊̊ת̊̊ת̊̊,,,,,,,,,,,,,,18
,,3,,שאלה,,,,,,,,,,,,,,18
,,4,,,Plus_Minus,,,,,,,,,,,,,18
,,5,,מהשב֟,Morphological,Preposition,,,,,,,,,,,,18
,,6,,,,,,,,,,,,,,,,1
,,7,,אפי,Morphological,Orthographical,,,,,,,,,,,,1
,,8,,רעך,Morphological,Orthographical,,,,,,,,,,,,1
,21b/20a,1,,מהש◦[],,,,,,,,,,,,,,1
,,2,,מ̊̊ח̊̊לקו̇ת,Same,,,,,,,,,,,,,1
,,3,,מנה,,,,,,,,,,,,,,1
,,4,משואל,מ̊̊ש֟̊̊א̊̊ו̇ל,Morphological,Grammatical,,,,,,,,,,,,1
,,5,,שלום,,,,,,,,,,,,,,1
,,,,מ̊̊ש֟̊̊א̊̊ו̇ל,Same,,,,,,,,,,,,,1
,,,,שלום,Same,,,,,,,,,,,,,1
,,6,,מהח̇ריש,Lexical,Metathesis,,,,,,,,,,,,1
,21c/20b or 22ab,1,,מהביט,,,,,,,,,,,,,,1
,,2,,א[],,,,,,,,,,,,,,1
,,3,,◦◦◦◦֟◦,,,,,,,,,,,,,,1
,,4,,ומהת̊̊ק̇מ̊̊ם̊̊,,,,,,,,,,,,,,1
,,5,,ע̊̊ל̇,,,,,,,,,,,,,,1
,,6,ז]רה,ש̊̊פ̊̊ח֟̊̊ת̊̊ך̊̊,Unclassifiable,,,,,,,,,,,,,1
,22cd,1,,מאוהב,,,,,,,,,,,,,,1
,,2,,על,,,,,,,,,,,,,,1
,,3,דבִר,ד̊̊ב̊̊רי,Morphological,Singular/Plural,,,,,,,,,,,,1
,,4,חסד,חרפה,Lexical,Anthonym,,,,,,,,,,,,1
,,5,,ומאחרי,,,,,,,,,,,,,,1
,,6,שא֗לה֗,מת̇ת̇,Lexical,,,,,,,,,,,,,2
,,7,,א̇ל̇,,,,,,,,,,,,,,2
,,8,,ת̇נ̇אץ,,,,,,,,,,,,,,2
42,1,1,,משנות,,,,,,,,,,,,,,2
,,2,,דבר,,,,,,,,,,,,,,2
,,3,,תשמע,,,,,,,,,,,,,,2
,,4,,ומחסוף,,,,,,,,,,,,,,2
,,5,על,כל,Lexical,,,,,,,,,,,,,3
,,6,סוד,ס֟וד,Same,,,,,,,,,,,,,3
,,7,,עצה,,,,,,,,,,,,,,3
,,8,,והיית,,,,,,,,,,,,,,3
,,9,,בוש,,,,,,,,,,,,,,3
,,10,,באמת,,,,,,,,,,,,,,3
,,11,,ומצא,,,,,,,,,,,,,,3
,,12,,חן,,,,,,,,,,,,,,3
,,13,,בעיני,,,,,,,,,,,,,,3
,,14,,כל,,,,,,,,,,,,,,3
,,15,,חי,,,,,,,,,,,,,,3
,,16,,אך,,,,,,,,,,,,,,4
,,17,אל,ע֟ל,Lexical,Phonetic_affinity,,,,,,,,,,,,4
,,18,,אלה,,,,,,,,,,,,,,4
,,19,,אל,,,,,,,,,,,,,,4
,,20,,תבוש,,,,,,,,,,,,,,4
,,21,,ואל,,,,,,,,,,,,,,4
,,22,,תשא,,,,,,,,,,,,,,4
,,23,,פנים,,,,,,,,,,,,,,4
,,24,,וחטא,,,,,,,,,,,,,,4
,2,1,אל,ע̊̊ל̊̊,Lexical,Phonetic_affinity,,,,,,,,,,,,5
,,2,,ת̊̊ו̊̊ר̊̊ת,,,,,,,,,,,,,,5
,,3,,עליון,,,,,,,,,,,,,,5
,,4,,וחוק,,,,,,,,,,,,,,5
,,5,,ועל,,,,,,,,,,,,,,5
,,6,משפט,מצ֟דיק,Lexical,Synonym,,,,,,,,,,,,5
,,7,,להצדיק,,,,,,,,,,,,,,5
,,8,,רשע,,,,,,,,,,,,,,5
,3,1,,על,,,,,,,,,,,,,,5
,,2,,חשבון,,,,,,,,,,,,,,5
,,3,,ב̶,,,,,,,,,,,,,,5
,,4,שותף,חו֟בר,Lexical,,,,,,,,,,,,,5
,,5,,ואדון,,,,,,,,,,,,,,5
,,6,וא֔רח,וא֔רח,Same,,,,,,,,,,,,,5
,,7,,ועל,,,,,,,,,,,,,,5
,,8,,מחלקות,,,,,,,,,,,,,,6
,,9,,נחלה,,,,,,,,,,,,,,6
,,10,וישר,ויש֟,,,,,,,,,,,,,,6
,4ab,1,,ועל,,,,,,,,,,,,,,6
,,2,,שחק,,,,,,,,,,,,,,6
,,3,,מאז̇̇נים,,,,,,,,,,,,,,6
,,4,,ופלס,,,,,,,,,,,,,,6
,,5,,ועל,,,,,,,,,,,,,,6
,,6,תמורת,תמהות֟,Lexical,,,,,,,,,,,,,7
,,7,אפה,איפה,Morphological,Orthographical,,,,,,,,,,,,7
,,8,ואפה,ואבן,Lexical,,,,,,,,,,,,,7
,4c/5a,1,,על,,,,,,,,,,,,,,7
,,2,חשבון,מק֟נה,Lexical,Synonym,,,,,,,,,,,,7
,,3,,בין,,,,,,,,,,,,,,7
,,4,,רב,,,,,,,,,,,,,,7
,,5,,למעט,,,,,,,,,,,,,,8
,,6,,ועל,,,,,,,,,,,,,,8
,,7,מוסר,ממ֟ח̇יר̇,Lexical,,,,,,,,,,,,,8
,,8,,מ̊̊מכר,,,,,,,,,,,,,,8
,,9,,תגר,,,,,,,,,,,,,,8
,,10,,>,,,,,,,,,,,,,,8
,,11,,>,,,,,,,,,,,,,,8
,,12,,>,,,,,,,,,,,,,,8
,,13,,>,,,,,,,,,,,,,,8
,,14,,>,,,,,,,,,,,,,,8
,6,1,,על,,,,,,,,,,,,,,9
,,2,,אשה,,,,,,,,,,,,,,9
,,3,טפשה,רע֟ה,,,,,,,,,,,,,,9
,,4,חותם,חותם,Same,,,,,,,,,,,,,9
,,5,,חכם,,,,,,,,,,,,,,9
,,6,,ומקום,,,,,,,,,,,,,,9
,,7,,ידים,,,,,,,,,,,,,,9
,,8,,רפות,,,,,,,,,,,,,,9
,,9,,תפתח,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,10
,7,1,,על,,,,,,,,,,,,,,10
,,2,,מקום,,,,,,,,,,,,,,10
,,3,מ̇פ֯קד,תפק֟ד֟,Morphological,Grammatical,,,,,,,,,,,,11
,,4,יד,יד֟,Same,,,,,,,,,,,,,11
,,5,תחשוב,תספור,Lexical,Synonym,,,,,,,,,,,,11
,,6,ושואה,ומתת,Lexical,,,,,,,,,,,,,11
,,7,ותתה,ו֟לקח,Lexical,,,,,,,,,,,,,11
,,8,,הכל,,,,,,,,,,,,,,11
,,9,,בכתב,,,,,,,,,,,,,,11
,8,1,,על,,,,,,,,,,,,,,11
,,2,מרדות,מ̇ו̊̊ס֟ר,Lexical,,,,,,,,,,,,,11
,,3,,פותה,,,,,,,,,,,,,,11
,,4,,וכסיל,,,,,,,,,,,,,,12
,,5,ושב,ושב,Same,,,,,,,,,,,,,12
,,6,כושל,ו֟ישיש,Lexical,,,,,,,,,,,,,12
,,7,ועונה,ונוטל,Lexical,,,,,,,,,,,,,12
,,8,,(ושואַל),,,,,,,,,,,,,,12
,,9,,ע֟צה֟,,,,,,,,,,,,,,12
,,10,,בזנות,,,,,,,,,,,,,,12
,,11,,והיית,,,,,,,,,,,,,,13
,,12,,זהיר,,,,,,,,,,,,,,13
,,13,,באמת,,,,,,,,,,,,,,13
,,14,,ואי̊̊ש,,,,,,,,,,,,,,13
,,15,,צנוע,,,,,,,,,,,,,,13
,,16,,לפני,,,,,,,,,,,,,,13
,,17,,כל,,,,,,,,,,,,,,14
,,18,,חי,,,,,,,,,,,,,,14
,9,1,,בת,,,,,,,,,,,,,,14
,,2,,לאב,,,,,,,,,,,,,,14
,,3,מטמון,מטמנת,Morphological,Orthographical,,,,,,,,,,,,14
,,4,,שקר,,,,,,,,,,,,,,14
,,5,,דא֟גה,Morphological,Suffix Pron.,,,,,,,,,,,,14
,,6,,תפר̇יש̇,,,,,,,,,,,,,,14
,,7,,נ̊̊[ו]ם̊̊,,,,,,,,,,,,,,15
,,8,,בנעוריה,,,,,,,,,,,,,,15
,,9,,פן,,,,,,,,,,,,,,15
,,10,,תגורי̶,,,,,,,,,,,,,,15
,,11,,ובבתוליה,,,,,,,,,,,,,,15
,,12,,פן,,,,,,,,,,,,,,15
,,13,,ת̊̊פ̊̊ת̊̊[ה],,,,,,,,,,,,,,15
,10,1,,בבתוליה,,,,,,,,,,,,,,16
,,2,,פן,,,,,,,,,,,,,,16
,,3,,תפ֟ותה,Morphological,Grammatical,,,,,,,,,,,,16
,,4,,ובבי̇ת̇,Morphological,Coordination,,,,,,,,,,,,16
,,5,,ב̊̊ע̊̊לה̊̊,Same,,,,,,,,,,,,,16
,,6,,לא̊̊,Same,,,,,,,,,,,,,16
,,7,,ת̊̊נ̊̊ש̊̊ה̇,Same,,,,,,,,,,,,,16
,,8,,בבית,Same,,,,,,,,,,,,,16
,,9,,אביה,,,,,,,,,,,,,,16
,,10,,פן֟,,,,,,,,,,,,,,16
,,11,פחזה,ת̊̊ז̊̊נ̊̊ה,,,,,,,,,,,,,,16
,,12,,ובבית,,,,,,,,,,,,,,17
,,13,,אי̊̊ש̊̊ה̊̊,,,,,,,,,,,,,,17
,,14,,פ̊̊ן̊̊[,,,,,,,,,,,,,,17
,,15,,תע]צ̊̊ר,,,,,,,,,,,,,,17
,11,1,בני,ב̊̊נ̊̊י̊̊,Same,,,,,,,,,,,,,17
,,2,ע',ע̊̊ל,,,,,,,,,,,,,,17
,,3,,[ ]◦,Unclassifiable,,,,,,,,,,,,,17
,,4,ב',ל[ ]ך̊̊,Unclassifiable,,,,,,,,,,,,,18
,,5,החזק,ח̊̊ז̇ק̇,Morphological,Determination,,,,,,,,,,,,18
,,6,משמר,מ̊̊ו̊̊ס̊̊ר,,,,,,,,,,,,,,18
,,7,פ' תע',פ̊̊[ן תעשה,,,,,,,,,,,,,,18
,,8,,ל]ך̊̊,,,,,,,,,,,,,,18
,,9,ש',שם,,,,,,,,,,,,,,18
,,10,ס',סר֟ה,,,,,,,,,,,,,,18
,,,,סר֟ה,Lexical,,,,,,,,,,,,,18
,,11,דבת,דבת,,,,,,,,,,,,,,18
,,12,ע',עיר,,,,,,,,,,,,,,1
,,13,וק',וקה̊̊לת,,,,,,,,,,,,,,1
,,14,ע',עם,,,,,,,,,,,,,,1
,,15,והבשתך,והושבת̇ך̇,Morphological,Orthographical,,,,,,,,,,,,1
,,,,והושבת̇ך̇,Lexical,,,,,,,,,,,,,1
,,16,,ב̊̊ע̇דת,,,,,,,,,,,,,,1
,,17,,שער,,,,,,,,,,,,,,1
,,18,,מ̊̊קום,,,,,,,,,,,,,,1
,,19,,תגור,,,,,,,,,,,,,,1
,,20,,אל,,,,,,,,,,,,,,2
,,21,,יהי,,,,,,,,,,,,,,2
,,22,,אשנב,,,,,,,,,,,,,,2
,,23,,ובית,,,,,,,,,,,,,,2
,,24,,מביט,,,,,,,,,,,,,,2
,,25,,מבוא,,,,,,,,,,,,,,2
,,26,,סביב,,,,,,,,,,,,,,2
,12,1,,לכל,,,,,,,,,,,,,,2
,,2,תזכר,זכ֟ר,Morphological,Grammatical,,,,,,,,,,,,2
,,3,,אל,,,,,,,,,,,,,,2
,,4,,תתן,,,,,,,,,,,,,,2
,,5,,תאר,,,,,,,,,,,,,,2
,,6,,ובית,,,,,,,,,,,,,,2
,,7,,נשים,,,,,,,,,,,,,,3
,,8,,אל,,,,,,,,,,,,,,3
,,9,תסתיד,תסתו֟יד,Morphological,Orthographical,,,,,,,,,,,,3
,13,1,,כי,,,,,,,,,,,,,,3
,,2,,מבגד,,,,,,,,,,,,,,3
,,3,,יצא,,,,,,,,,,,,,,3
,,4,,עש,,,,,,,,,,,,,,3
,,5,,ומאשה,,,,,,,,,,,,,,4
,,6,,רעת,,,,,,,,,,,,,,4
,,7,,אשה,,,,,,,,,,,,,,4
,14,1,טוב,מטוב,Morphological,Preposition,,,,,,,,,,,,4
,,2,רע,רוע,Morphological,Orthographical,,,,,,,,,,,,4
,,3,איש,איש,Same,,,,,,,,,,,,,4
,,4,מטוב,מטיב,Morphological,Grammatical,,,,,,,,,,,,5
,,5,אשה,אשה,Same,,,,,,,,,,,,,5
,,6,ובת,ובית,Morphological,Orthographical,,,,,,,,,,,,5
,,7,,מחרפת,Lexical,Metathesis,,,,,,,,,,,,5
,,8,תביע,תביע,Same,,,,,,,,,,,,,5
,,9,חרפה,אשה,Lexical,,,,,,,,,,,,,5
,15,1,,אזכר,,,,,,,,,,,,,,5
,,2,,נא,,,,,,,,,,,,,,5
,,3,,מעשי,,,,,,,,,,,,,,5
,,4,,אל,,,,,,,,,,,,,,5
,,5,,וזה,,,,,,,,,,,,,,6
,,6,,חזיתי,,,,,,,,,,,,,,6
,,7,,ואספרה,,,,,,,,,,,,,,6
,,8,,באומר,,,,,,,,,,,,,,6
,,9,,אלהים,,,,,,,,,,,,,,6
,,10,מעשיו,רצ֟ו̊̊נו,Lexical,Singular/Plural,,,,,,,,,,,,6
,,11,,ופועל,,,,,,,,,,,,,,6
,,12,,רצונו,,,,,,,,,,,,,,7
,,13,לקח,לק֟חו,Morphological,Grammatical,,,,,,,,,,,,7
,16,1,,שמש,,,,,,,,,,,,,,7
,,2,,זור̇ח̇ת,,,,,,,,,,,,,,7
,,3,,על,,,,,,,,,,,,,,7
,,4,,כל,,,,,,,,,,,,,,7
,,5,,נגלתה,,,,,,,,,,,,,,7
,,6,,וכבוד,,,,,,,,,,,,,,7
,,7,,ייי,,,,,,,,,,,,,,8
,,8,,על,,,,,,,,,,,,,,8
,,9,,כל,,,,,,,,,,,,,,8
,,10,,מעשיו,,,,,,,,,,,,,,8
,17,1,,לא,,,,,,,,,,,,,,8
,,2,,הספיקו,,,,,,,,,,,,,,8
,,3,,קדושי,,,,,,,,,,,,,,8
,,4,,אל,,,,,,,,,,,,,,8
,,5,,לספר,,,,,,,,,,,,,,8
,,6,,,,,,,,,,,,,,,,9
,,7,גבורותיו,נפלאות,Lexical,Suffix Pron.,,,,,,,,,,,,9
,,8,,יי֟י,,,,,,,,,,,,,,9
,,9,,אימ֟ץ,Morphological,Grammatical,,,,,,,,,,,,9
,,10,,אלהים,,,,,,,,,,,,,,9
,,11,,צבאיו,,,,,,,,,,,,,,9
,,12,,להת֟חזק,,,,,,,,,,,,,,9
,,13,,לפני,,,,,,,,,,,,,,9
,,14,להחזיק,כבודו,Lexical,Suffix Pron.,,,,,,,,,,,,9
,18,1,,תהום,,,,,,,,,,,,,,9
,,2,,ולב,,,,,,,,,,,,,,9
,,3,,ח֔קר,,,,,,,,,,,,,,9
,,4,,ובכל,,,,,,,,,,,,,,10
,,5,,מערומיהם,,,,,,,,,,,,,,10
,,6,,יתבונן,,,,,,,,,,,,,,10
,,7,,>,,,,,,,,,,,,,,10
,,8,,>,,,,,,,,,,,,,,10
,,9,,>,,,,,,,,,,,,,,10
,,10,,>,,,,,,,,,,,,,,10
,,11,,>,,,,,,,,,,,,,,11
,,12,,>,,,,,,,,,,,,,,11
,,13,,>,,,,,,,,,,,,,,11
,,14,,>,,,,,,,,,,,,,,11
,19,1,,מ̇חוה,,,,,,,,,,,,,,11
,,2,,חליפות,,,,,,,,,,,,,,11
,,3,ונהיות,נ֟היות,,,,,,,,,,,,,,11
,,4,,ומגלה,,,,,,,,,,,,,,11
,,5,,חקר,,,,,,,,,,,,,,11
,,6,,נסתרות,,,,,,,,,,,,,,12
,20,1,,ל̇א̊̊,,,,,,,,,,,,,,12
,,2,,נ̊̊ע̇דר,,,,,,,,,,,,,,12
,,3,,ממנו,,,,,,,,,,,,,,12
,,4,,כל,,,,,,,,,,,,,,12
,,5,,שכל,,,,,,,,,,,,,,12
,,6,,ולא,,,,,,,,,,,,,,12
,,7,חלף,חלפ֟ו,Morphological,Grammatical,,,,,,,,,,,,12
,,8,מנו,,Plus_Minus,,,,,,,,,,,,,13
,,9,כל,כל,Same,,,,,,,,,,,,,13
,,10,ד֟בר,ד֟בר,Same,,,,,,,,,,,,,13
,21,1,,גב̊̊[ור]ת̊̊,Unclassifiable,,,,,,,,,,,,,13
,,2,,ח̊̊כ̊̊מ̊̊תו,,,,,,,,,,,,,,13
,,3,,תכן,,,,,,,,,,,,,,13
,,4,,אחד,,,,,,,,,,,,,,13
,,5,,הוא,,,,,,,,,,,,,,13
,,6,מהעולם,מע֟ולם,Morphological,Determination,,,,,,,,,,,,13
,,7,,ל̇[א,,,,,,,,,,,,,,13
,,8,,נ]א̊̊ס̊̊ף,,,,,,,,,,,,,,14
,,9,,לא,,,,,,,,,,,,,,14
,,10,,נאצל,,,,,,,,,,,,,,14
,,11,,ולא,,,,,,,,,,,,,,14
,,12,צרך,צרי֟ך,Morphological,Grammatical,,,,,,,,,,,,14
,,13,,לכל,,,,,,,,,,,,,,14
,,14,,מבין,,,,,,,,,,,,,,14
,23a/25a,1,,הוא,,,,,,,,,,,,,,14
,,2,,ח̊̊[י,,,,,,,,,,,,,,15
,,3,וקים,ו]ע̊̊מ֟̊̊ד̊̊,Unclassifiable,,,,,,,,,,,,,15
,,4,,לע̇ד̇,,,,,,,,,,,,,,15
,,5,,זה֟,,,,,,,,,,,,,,15
,,6,,על,,,,,,,,,,,,,,15
,,7,,זה֟,,,,,,,,,,,,,,15
,,8,,חלף֟,,,,,,,,,,,,,,15
,,9,טוב,טובו,Morphological,Suffix Pron.,,,,,,,,,,,,15
,,10,לכל,לכל,Same,,,,,,,,,,,,,16
,,11,צרוך,צרוך,Same,,,,,,,,,,,,,16
,,12,הכל,הכל,Same,,,,,,,,,,,,,16
,,13,נשמע,נשמע,Same,,,,,,,,,,,,,16
,25b/43:1a,1,ומי,וימי,Lexical,,,,,,,,,,,,,16
,,2,,ישב̇[ע],,,,,,,,,,,,,,16
,,3,,ל[ה]ב̊̊[י]ט̊̊,,,,,,,,,,,,,,16
,,4,,ה̊̊ד̊̊ם,,,,,,,,,,,,,,16
,,5,תואר,ת̇ו̊̊א̊̊ר̊̊[,,,,,,,,,,,,,,16
,,6,,,,,,,,,,,,,,,,16
,,7,רקע,,,,,,,,,,,,,,,16
,,8,על,,,,,,,,,,,,,,,16
,,9,טהר̇̇,]לט̊̊ו̊̊ה̊̊ר̊̊,,,,,,,,,,,,,,17
,43:1b/42:23b,1,ועצם,ועצם,Same,,,,,,,,,,,,,17
,,2,,שמים̇,,,,,,,,,,,,,,17
,,3,מביט,מ̇רביט,Lexical,,,,,,,,,,,,,17
,,4,נהרה,הדרו,Lexical,,,,,,,,,,,,,17
,,5,,ולכל,,,,,,,,,,,,,,17
,,6,,צ̊̊ו̊̊ר̊̊ך,,,,,,,,,,,,,,17
,,7,,הכ̊̊ל̊̊,,,,,,,,,,,,,,18
,,8,,ישמע,,,,,,,,,,,,,,18
,24,1,,כלם,,,,,,,,,,,,,,18
,,2,,שונים,,,,,,,,,,,,,,1
,,3,,זה,,,,,,,,,,,,,,1
,,4,,מזה,,,,,,,,,,,,,,1
,,5,,,,,,,,,,,,,,,,1
,,6,,ולא,,,,,,,,,,,,,,1
,,7,,עשה,,,,,,,,,,,,,,1
,,8,,מהם,,,,,,,,,,,,,,1
,,9,,שיב̇,,,,,,,,,,,,,,1
43,2,1,,שמש,,,,,,,,,,,,,,1
,,2,מופיע,מביע֟,Lexical,,,,,,,,,,,,,2
,,3,בצאתו,בצרתו,Lexical,,,,,,,,,,,,,2
,,4,,חמה,,,,,,,,,,,,,,2
